"ID","year","loan_limit","Gender","approv_in_adv","loan_type","loan_purpose","Credit_Worthiness","open_credit","business_or_commercial","loan_amount","rate_of_interest","Interest_rate_spread","Upfront_charges","term","Neg_ammortization","interest_only","lump_sum_payment","property_value","construction_type","occupancy_type","Secured_by","total_units","income","credit_type","Credit_Score","co-applicant_credit_type","age","submission_of_application","LTV","Region","Security_Type","Status","dtir1"
92964,2019,"ncf","Male","nopre","type1","p4","l1","nopc","nob/c",1366500,NA,NA,NA,324,"neg_amm","not_int","not_lpsm",NA,"sb","pr","home","1U",17940,"EQUI",887,"EXP","25-34","not_inst",NA,"south","direct",1,NA
89399,2019,"ncf","Sex Not Available","nopre","type1","p3","l1","nopc","nob/c",596500,NA,NA,NA,360,"not_neg","int_only","not_lpsm",NA,"sb","pr","home","1U",12420,"EQUI",671,"EXP","45-54","to_inst",NA,"south","direct",1,NA
51592,2019,"cf","Sex Not Available","nopre","type3","p3","l1","nopc","nob/c",236500,NA,NA,NA,180,"not_neg","not_int","not_lpsm",NA,"sb","pr","home","1U",8460,"EQUI",588,"EXP","35-44","to_inst",NA,"south","direct",1,NA
145860,2019,"cf","Male","nopre","type1","p4","l1","nopc","nob/c",596500,NA,NA,NA,360,"not_neg","int_only","not_lpsm",828000,"sb","pr","home","3U",6720,"EXP",803,"CIB","25-34","not_inst",72.0410628,"south","direct",1,41
94245,2019,"cf","Joint","nopre","type1","p4","l2","nopc","nob/c",456500,NA,NA,NA,360,"not_neg","not_int","not_lpsm",NA,"sb","pr","home","1U",8040,"EQUI",567,"EXP","35-44","to_inst",NA,"North","direct",1,NA
73732,2019,"cf","Joint","nopre","type1","p1","l1","nopc","nob/c",436500,NA,NA,NA,360,"neg_amm","not_int","not_lpsm",548000,"sb","ir","home","1U",9240,"EXP",837,"EXP","45-54","to_inst",79.65328467,"central","direct",1,28
171537,2019,"cf","Male","nopre","type1","p3","l1","nopc","nob/c",376500,NA,NA,NA,360,"not_neg","not_int","not_lpsm",528000,"sb","pr","home","1U",2760,"EXP",879,"EXP","45-54","not_inst",71.30681818,"south","direct",1,37
49040,2019,"cf","Sex Not Available","nopre","type3","p3","l1","nopc","nob/c",106500,NA,NA,NA,360,"not_neg","not_int","not_lpsm",NA,"sb","pr","home","1U",1620,"EQUI",858,"EXP","65-74","to_inst",NA,"south","direct",1,NA
29675,2019,"cf","Sex Not Available","nopre","type1","p4","l1","nopc","nob/c",416500,NA,NA,NA,360,"not_neg","not_int","not_lpsm",NA,"sb","pr","home","1U",6600,"EQUI",671,"EXP","35-44","to_inst",NA,"south","direct",1,NA
101403,2019,"cf","Female","nopre","type1","p4","l1","nopc","nob/c",546500,NA,NA,NA,360,"not_neg","not_int","not_lpsm",NA,"sb","pr","home","1U",11100,"EQUI",532,"EXP","35-44","not_inst",NA,"North","direct",1,NA
64198,2019,"cf","Male","pre","type3","p3","l1","nopc","nob/c",36500,NA,NA,NA,360,"not_neg","not_int","not_lpsm",48000,"sb","pr","home","1U",2760,"CIB",712,"CIB","45-54","to_inst",76.04166667,"North","direct",1,49
48089,2019,"ncf","Male","nopre","type3","p3","l1","nopc","nob/c",916500,NA,NA,NA,360,"neg_amm","not_int","not_lpsm",1158000,"sb","pr","home","1U",31020,"CRIF",817,"EXP","65-74","to_inst",79.14507772,"North","direct",1,30
30688,2019,"cf","Joint","nopre","type1","p3","l1","nopc","nob/c",106500,NA,NA,NA,360,"not_neg","not_int","not_lpsm",158000,"sb","pr","home","1U",2460,"CIB",874,"EXP","25-34","to_inst",67.40506329,"south","direct",1,40
104135,2019,"cf","Sex Not Available","nopre","type1","p3","l1","nopc","nob/c",326500,NA,NA,NA,360,"not_neg","not_int","not_lpsm",378000,"sb","pr","home","1U",4800,"CIB",691,"EXP","65-74","to_inst",86.37566138,"south","direct",1,43
160174,2019,"ncf","Sex Not Available","nopre","type1","p4","l1","nopc","nob/c",576500,NA,NA,NA,360,"not_neg","not_int","not_lpsm",658000,"sb","pr","home","1U",7080,"CIB",668,"EXP","65-74","to_inst",87.61398176,"south","direct",1,39
109613,2019,NA,"Male","nopre","type2","p1","l1","nopc","b/c",86500,NA,NA,NA,280,"neg_amm","not_int","not_lpsm",98000,"sb","pr","home","1U",1740,"EXP",735,"CIB","45-54","to_inst",88.26530612,"North","direct",1,20
69995,2019,"cf","Male","nopre","type1","p3","l1","nopc","nob/c",446500,NA,NA,NA,360,"neg_amm","not_int","not_lpsm",558000,"sb","pr","home","1U",15780,"EXP",750,"CIB","35-44","to_inst",80.01792115,"North","direct",1,31
76685,2019,"cf","Joint","nopre","type3","p1","l1","nopc","nob/c",336500,NA,NA,NA,360,"neg_amm","not_int","not_lpsm",NA,"sb","pr","home","1U",3720,"EQUI",716,"EXP","45-54","to_inst",NA,"North","direct",1,NA
112164,2019,"cf","Sex Not Available","nopre","type1","p4","l1","nopc","nob/c",156500,NA,NA,NA,360,"not_neg","not_int","not_lpsm",178000,"sb","pr","home","1U",4980,"EXP",806,"EXP",">74","to_inst",87.92134831,"south","direct",1,40
48401,2019,"cf","Male","nopre","type1","p3","l1","nopc","nob/c",326500,NA,NA,NA,360,"not_neg","not_int","not_lpsm",NA,"sb","pr","home","1U",9360,"EQUI",556,"EXP","65-74","to_inst",NA,"North","direct",1,NA
138590,2019,"cf","Joint","nopre","type1","p2","l1","nopc","nob/c",356500,NA,NA,NA,360,"not_neg","not_int","lpsm",438000,"sb","pr","home","1U",2880,"CIB",568,"EXP","45-54","not_inst",81.39269406,"North-East","direct",1,33
99710,2019,"cf","Male","nopre","type1","p1","l2","nopc","nob/c",216500,NA,NA,NA,360,"not_neg","not_int","not_lpsm",NA,"sb","pr","home","1U",1860,"EQUI",586,"EXP","35-44","not_inst",NA,"North","direct",1,NA
134848,2019,"cf","Male","pre","type1","p1","l1","nopc","nob/c",346500,NA,NA,NA,360,"not_neg","not_int","not_lpsm",NA,"sb","pr","home","1U",4980,"EQUI",643,"EXP","25-34","to_inst",NA,"North","direct",1,NA
95002,2019,"cf","Female","nopre","type2","p1","l1","nopc","b/c",276500,NA,NA,NA,360,"not_neg","not_int","not_lpsm",278000,"sb","pr","home","1U",3360,"EXP",831,"CIB","55-64","to_inst",99.46043165,"North","direct",1,47
169577,2019,"cf","Female","nopre","type1","p4","l1","nopc","nob/c",346500,NA,NA,NA,240,"not_neg","not_int","not_lpsm",398000,"sb","ir","home","1U",20700,"EXP",763,"CIB","45-54","to_inst",87.06030151,"North","direct",1,44
155683,2019,"cf","Female","nopre","type1","p3","l1","nopc","nob/c",206500,NA,NA,NA,360,"not_neg","not_int","lpsm",268000,"sb","pr","home","1U",1800,"CRIF",579,"CIB","45-54","not_inst",77.05223881,"North","direct",1,7
68556,2019,"cf","Sex Not Available","nopre","type1","p3","l1","nopc","nob/c",376500,NA,NA,NA,360,"not_neg","not_int","not_lpsm",418000,"sb","pr","home","1U",7560,"CRIF",630,"EXP","35-44","not_inst",90.07177033,"south","direct",1,46
64534,2019,"cf","Joint","nopre","type1","p4","l1","nopc","nob/c",266500,NA,NA,NA,180,"not_neg","not_int","not_lpsm",NA,"sb","ir","home","1U",14820,"EQUI",896,"EXP","45-54","to_inst",NA,"North","direct",1,NA
164067,2019,"cf","Female","pre","type1","p3","l1","nopc","nob/c",176500,NA,NA,NA,360,"not_neg","not_int","not_lpsm",188000,"sb","pr","home","1U",3120,"CIB",806,"CIB","65-74","to_inst",93.88297872,"North","direct",1,41
102440,2019,"ncf","Female","nopre","type1","p3","l1","nopc","nob/c",396500,NA,NA,NA,360,"not_neg","not_int","not_lpsm",NA,"sb","pr","home","1U",11760,"EQUI",624,"EXP","35-44","to_inst",NA,"south","direct",1,NA
36810,2019,"cf","Joint","nopre","type2","p1","l1","nopc","b/c",386500,NA,NA,NA,360,"not_neg","not_int","not_lpsm",388000,"sb","pr","home","1U",11940,"CRIF",780,"EXP","45-54","not_inst",99.61340206,"North","direct",1,57
49238,2019,"cf","Male","nopre","type1","p3","l1","nopc","nob/c",246500,NA,NA,NA,360,"neg_amm","not_int","not_lpsm",NA,"sb","pr","home","1U",4320,"EQUI",898,"EXP","35-44","to_inst",NA,"North","direct",1,NA
171680,2019,"cf","Male","pre","type1","p3","l1","nopc","nob/c",286500,NA,NA,NA,360,"not_neg","not_int","not_lpsm",358000,"sb","pr","home","1U",3600,"CIB",694,"CIB","35-44","to_inst",80.02793296,"North","direct",1,44
54312,2019,"cf","Sex Not Available","nopre","type2","p4","l1","nopc","b/c",266500,NA,NA,NA,360,"not_neg","not_int","not_lpsm",NA,"sb","pr","home","1U",0,"EQUI",705,"EXP","35-44","to_inst",NA,"south","direct",1,NA
117521,2019,"cf","Male","nopre","type1","p3","l1","nopc","nob/c",256500,NA,NA,NA,360,"not_neg","not_int","not_lpsm",NA,"sb","pr","home","1U",4440,"EQUI",504,"EXP","35-44","to_inst",NA,"central","direct",1,NA
110375,2019,"cf","Sex Not Available","pre","type2","p3","l1","nopc","b/c",126500,NA,NA,NA,360,"not_neg","not_int","not_lpsm",148000,"sb","pr","home","1U",1740,"EXP",734,"CIB","65-74","to_inst",85.47297297,"south","direct",1,42
167621,2019,"cf","Joint","nopre","type1","p4","l1","nopc","nob/c",576500,NA,NA,NA,360,"not_neg","not_int","not_lpsm",778000,"sb","pr","home","1U",7980,"CRIF",584,"EXP","35-44","not_inst",74.10025707,"North","direct",1,51
25845,2019,"cf","Sex Not Available","nopre","type1","p3","l1","nopc","nob/c",446500,NA,NA,NA,360,"not_neg","not_int","not_lpsm",618000,"sb","pr","home","1U",3300,"CRIF",520,"CIB","35-44","to_inst",72.24919094,"south","direct",1,28
89212,2019,"cf","Male","nopre","type1","p1","l1","nopc","nob/c",186500,NA,NA,NA,360,"not_neg","not_int","not_lpsm",198000,"sb","pr","home","1U",4200,"CIB",546,"CIB","25-34","to_inst",94.19191919,"North","direct",1,32
148421,2019,"cf","Joint","nopre","type1","p3","l1","nopc","nob/c",146500,NA,NA,NA,360,"neg_amm","not_int","not_lpsm",198000,"sb","pr","home","1U",2340,"EXP",790,"EXP","35-44","to_inst",73.98989899,"central","direct",1,30
91501,2019,"cf","Sex Not Available","nopre","type3","p3","l1","nopc","nob/c",116500,NA,NA,NA,360,"not_neg","not_int","lpsm",168000,"sb","pr","home","1U",1200,"EXP",531,"CIB","65-74","to_inst",69.3452381,"south","direct",1,43
157665,2019,"cf","Female","nopre","type1","p1","l1","nopc","nob/c",326500,NA,NA,NA,360,"not_neg","not_int","not_lpsm",NA,"sb","pr","home","1U",6240,"EQUI",834,"EXP","35-44","not_inst",NA,"North","direct",1,NA
52729,2019,"cf","Joint","nopre","type1","p3","l1","nopc","nob/c",216500,NA,NA,NA,360,"not_neg","not_int","lpsm",NA,"sb","pr","home","1U",3960,"EQUI",739,"EXP","55-64","to_inst",NA,"North","direct",1,NA
52042,2019,"cf","Joint","nopre","type3","p4","l1","nopc","nob/c",316500,NA,NA,NA,360,"not_neg","not_int","not_lpsm",NA,"sb","pr","home","1U",0,"EQUI",543,"EXP","55-64","to_inst",NA,"North","direct",1,NA
157331,2019,"cf","Male","nopre","type1","p4","l1","nopc","nob/c",176500,NA,NA,NA,336,"not_neg","not_int","not_lpsm",NA,"sb","pr","home","1U",3480,"EQUI",853,"EXP","35-44","to_inst",NA,"south","direct",1,NA
56957,2019,"cf","Male","nopre","type1","p3","l2","nopc","nob/c",176500,NA,NA,NA,360,"not_neg","not_int","not_lpsm",NA,"sb","pr","home","1U",4140,"EQUI",854,"EXP",">74","to_inst",NA,"North","direct",1,NA
90413,2019,"cf","Sex Not Available","nopre","type1","p4","l1","nopc","nob/c",346500,NA,NA,NA,360,"not_neg","not_int","not_lpsm",468000,"sb","pr","home","1U",2100,"CIB",674,"CIB","55-64","to_inst",74.03846154,"south","direct",1,53
101251,2019,"cf","Male","nopre","type1","p3","l1","nopc","nob/c",486500,NA,NA,NA,360,"not_neg","not_int","not_lpsm",588000,"sb","pr","home","1U",4680,"CRIF",851,"CIB","45-54","not_inst",82.73809524,"south","direct",1,49
141399,2019,"cf","Joint","nopre","type1","p3","l1","nopc","nob/c",396500,NA,NA,NA,360,"not_neg","not_int","not_lpsm",758000,"sb","ir","home","1U",9420,"EXP",757,"EXP","65-74","to_inst",52.30870712,"North","direct",1,46
145794,2019,"cf","Male","nopre","type1","p4","l1","nopc","nob/c",296500,NA,NA,NA,360,"neg_amm","not_int","not_lpsm",378000,"sb","pr","home","1U",5820,"EXP",670,"CIB","35-44","to_inst",78.43915344,"central","direct",1,39
157170,2019,"cf","Female","nopre","type1","p4","l1","nopc","nob/c",566500,NA,NA,NA,360,"not_neg","not_int","not_lpsm",NA,"sb","ir","home","3U",12660,"EQUI",591,"EXP","65-74","not_inst",NA,"North","direct",1,NA
159716,2019,"ncf","Joint","nopre","type2","p3","l1","nopc","b/c",676500,NA,NA,NA,360,"not_neg","not_int","not_lpsm",NA,"sb","pr","home","1U",13800,"EQUI",565,"EXP","35-44","to_inst",NA,"North","direct",1,NA
105788,2019,"cf","Female","nopre","type2","p3","l2","nopc","b/c",146500,NA,NA,NA,180,"neg_amm","not_int","not_lpsm",198000,"sb","pr","home","1U",4800,"CRIF",884,"CIB","65-74","to_inst",73.98989899,"North","direct",1,36
167715,2019,"cf","Female","pre","type1","p1","l1","nopc","nob/c",156500,NA,NA,NA,360,"not_neg","not_int","not_lpsm",NA,"sb","pr","home","1U",3420,"EQUI",508,"EXP","35-44","not_inst",NA,"North","direct",1,NA
65874,2019,"cf","Joint","nopre","type2","p3","l1","nopc","b/c",196500,NA,NA,NA,360,"neg_amm","not_int","not_lpsm",218000,"sb","pr","home","1U",7200,"CIB",795,"EXP","35-44","to_inst",90.13761468,"North","direct",1,45
136934,2019,"cf","Sex Not Available","nopre","type1","p4","l2","nopc","nob/c",486500,NA,NA,NA,300,"neg_amm","int_only","not_lpsm",NA,"sb","pr","home","1U",9960,"EQUI",864,"EXP","45-54","to_inst",NA,"south","direct",1,NA
171687,2019,"cf","Sex Not Available","pre","type3","p3","l1","nopc","nob/c",466500,NA,NA,NA,360,"not_neg","not_int","not_lpsm",NA,"sb","pr","home","1U",4620,"EQUI",848,"EXP","55-64","to_inst",NA,"south","direct",1,NA
115096,2019,"ncf","Male","nopre","type3","p3","l1","nopc","nob/c",176500,NA,NA,NA,180,"not_neg","not_int","not_lpsm",558000,"sb","pr","home","1U",2940,"CRIF",871,"CIB","45-54","to_inst",31.63082437,"North","direct",1,51
35483,2019,"cf","Sex Not Available","nopre","type1","p2","l1","nopc","nob/c",276500,NA,NA,NA,360,"neg_amm","not_int","not_lpsm",578000,"sb","sr","home","1U",4080,"EXP",887,"CIB",">74","to_inst",47.83737024,"south","direct",1,51
54245,2019,"cf","Female","nopre","type2","p4","l2","nopc","b/c",236500,NA,NA,NA,300,"neg_amm","not_int","not_lpsm",238000,"sb","pr","home","1U",3060,"EXP",730,"CIB","25-34","to_inst",99.3697479,"North","direct",1,49
155288,2019,"cf","Joint","nopre","type1","p4","l1","nopc","nob/c",336500,NA,NA,NA,360,"not_neg","not_int","not_lpsm",388000,"sb","pr","home","1U",7920,"EXP",576,"EXP","35-44","to_inst",86.72680412,"North","direct",1,28
31183,2019,"cf","Joint","nopre","type1","p1","l1","nopc","nob/c",236500,NA,NA,NA,360,"not_neg","not_int","not_lpsm",NA,"sb","pr","home","1U",3240,"EQUI",865,"EXP","35-44","to_inst",NA,"North","direct",1,NA
144561,2019,"cf","Joint","nopre","type1","p3","l1","nopc","nob/c",336500,NA,NA,NA,360,"neg_amm","not_int","not_lpsm",618000,"sb","pr","home","1U",1740,"CIB",507,"EXP","55-64","to_inst",54.44983819,"south","direct",1,19
109425,2019,"cf","Joint","pre","type2","p3","l1","nopc","b/c",316500,NA,NA,NA,360,"not_neg","not_int","not_lpsm",418000,"sb","pr","home","1U",14940,"CRIF",814,"EXP","45-54","to_inst",75.71770335,"North","direct",1,30
94928,2019,"cf","Sex Not Available","nopre","type1","p1","l1","nopc","nob/c",116500,NA,NA,NA,360,"not_neg","not_int","lpsm",128000,"sb","pr","home","1U",2100,"CIB",886,"EXP","55-64","to_inst",91.015625,"south","direct",1,39
45461,2019,"cf","Male","nopre","type1","p4","l1","nopc","nob/c",256500,NA,NA,NA,360,"not_neg","not_int","not_lpsm",308000,"sb","pr","home","1U",2940,"CIB",767,"CIB","35-44","to_inst",83.27922078,"North","direct",1,43
153547,2019,"cf","Sex Not Available","nopre","type1","p4","l2","nopc","nob/c",236500,NA,NA,NA,240,"neg_amm","int_only","not_lpsm",258000,"sb","pr","home","1U",5940,"CIB",879,"EXP","35-44","to_inst",91.66666667,"south","direct",1,44
169463,2019,"cf","Sex Not Available","nopre","type1","p4","l2","nopc","nob/c",486500,NA,NA,NA,180,"neg_amm","int_only","not_lpsm",808000,"sb","pr","home","1U",14460,"CRIF",607,"EXP","35-44","to_inst",60.21039604,"south","direct",1,52
143435,2019,"cf","Sex Not Available","nopre","type2","p3","l1","nopc","b/c",96500,NA,NA,NA,360,"not_neg","int_only","not_lpsm",88000,"sb","pr","home","1U",1560,"CIB",697,"CIB",">74","to_inst",109.6590909,"south","direct",1,33
34922,2019,"cf","Sex Not Available","nopre","type1","p4","l1","nopc","nob/c",206500,NA,NA,NA,360,"not_neg","not_int","not_lpsm",278000,"sb","ir","home","1U",4440,"CIB",803,"CIB","45-54","to_inst",74.28057554,"south","direct",1,49
117512,2019,"ncf","Sex Not Available","nopre","type1","p3","l1","nopc","nob/c",426500,NA,NA,NA,360,"not_neg","not_int","not_lpsm",NA,"sb","pr","home","1U",3420,"EQUI",699,"EXP","65-74","to_inst",NA,"south","direct",1,NA
121419,2019,"cf","Sex Not Available","nopre","type1","p4","l1","nopc","nob/c",76500,NA,NA,NA,360,"not_neg","not_int","not_lpsm",268000,"sb","pr","home","1U",4200,"CIB",503,"EXP","65-74","to_inst",28.54477612,"south","direct",1,47
106596,2019,"cf","Sex Not Available","nopre","type1","p2","l1","nopc","nob/c",106500,NA,NA,NA,360,"not_neg","not_int","not_lpsm",NA,"sb","pr","home","1U",5160,"EQUI",776,"EXP",">74","to_inst",NA,"south","direct",1,NA
156044,2019,"cf","Male","nopre","type3","p3","l1","nopc","nob/c",196500,NA,NA,NA,360,"not_neg","not_int","not_lpsm",NA,"sb","pr","home","1U",2820,"EQUI",747,"EXP",">74","to_inst",NA,"south","direct",1,NA
84386,2019,"cf","Female","nopre","type1","p1","l1","nopc","nob/c",306500,NA,NA,NA,360,"not_neg","not_int","not_lpsm",328000,"sb","pr","home","1U",8160,"CIB",842,"CIB","25-34","not_inst",93.44512195,"North","direct",1,47
91870,2019,"cf","Sex Not Available","nopre","type1","p3","l1","nopc","nob/c",486500,NA,NA,NA,360,"not_neg","not_int","not_lpsm",648000,"sb","pr","home","1U",15240,"CIB",871,"EXP","65-74","to_inst",75.07716049,"south","direct",1,29
112953,2019,"cf","Female","pre","type2","p3","l1","nopc","b/c",346500,NA,NA,NA,360,"not_neg","not_int","not_lpsm",388000,"sb","pr","home","1U",4440,"CIB",830,"CIB","45-54","to_inst",89.30412371,"south","direct",1,55
152029,2019,"cf","Male","nopre","type1","p1","l1","nopc","nob/c",196500,NA,NA,NA,360,"not_neg","not_int","not_lpsm",248000,"sb","pr","home","1U",4260,"CRIF",723,"CIB","35-44","to_inst",79.23387097,"North","direct",1,25
117174,2019,"cf","Joint","nopre","type1","p3","l1","nopc","nob/c",226500,NA,NA,NA,360,"not_neg","not_int","not_lpsm",338000,"sb","pr","home","1U",2400,"CIB",710,"EXP","35-44","not_inst",67.01183432,"central","direct",1,42
112464,2019,"cf","Female","nopre","type1","p2","l1","nopc","nob/c",56500,NA,NA,NA,180,"neg_amm","not_int","not_lpsm",228000,"sb","pr","home","1U",1680,"EXP",566,"CIB","45-54","to_inst",24.78070175,"North","direct",1,39
110368,2019,"cf","Female","nopre","type1","p4","l1","nopc","nob/c",256500,NA,NA,NA,300,"not_neg","not_int","lpsm",NA,"sb","pr","home","1U",2820,"EQUI",879,"EXP","45-54","not_inst",NA,"North","direct",1,NA
129314,2019,"cf","Male","nopre","type1","p4","l1","nopc","nob/c",436500,NA,NA,NA,360,"not_neg","not_int","not_lpsm",NA,"sb","pr","home","1U",9540,"EQUI",826,"EXP","25-34","not_inst",NA,"North","direct",1,NA
26726,2019,"cf","Male","nopre","type3","p4","l1","nopc","nob/c",216500,NA,NA,NA,360,"not_neg","not_int","not_lpsm",NA,"sb","pr","home","1U",2700,"EQUI",835,"EXP","65-74","to_inst",NA,"North","direct",1,NA
159304,2019,"cf","Male","nopre","type1","p4","l1","nopc","nob/c",276500,NA,NA,NA,360,"not_neg","not_int","not_lpsm",388000,"sb","pr","home","1U",2040,"CIB",606,"CIB","55-64","to_inst",71.2628866,"central","direct",1,21
77671,2019,NA,"Female","nopre","type1","p4","l1","nopc","nob/c",236500,NA,NA,NA,360,"not_neg","not_int","not_lpsm",358000,"sb","pr","home","1U",4320,"CIB",788,"CIB","25-34","to_inst",66.06145251,"south","direct",1,34
161436,2019,"cf","Joint","nopre","type1","p4","l1","nopc","nob/c",236500,NA,NA,NA,360,"not_neg","not_int","not_lpsm",268000,"sb","ir","home","1U",2940,"CRIF",836,"EXP","55-64","not_inst",88.24626866,"North","direct",1,9
42963,2019,"cf","Joint","nopre","type1","p1","l1","nopc","nob/c",536500,NA,NA,NA,360,"not_neg","not_int","not_lpsm",678000,"sb","pr","home","1U",2880,"EXP",590,"EXP","45-54","not_inst",79.12979351,"south","direct",1,23
156752,2019,"cf","Male","nopre","type3","p3","l1","nopc","nob/c",66500,NA,NA,NA,300,"not_neg","not_int","not_lpsm",NA,"sb","pr","home","1U",2580,"EQUI",782,"EXP","35-44","to_inst",NA,"North","direct",1,NA
106816,2019,"cf","Male","nopre","type1","p1","l1","nopc","nob/c",316500,NA,NA,NA,300,"not_neg","not_int","not_lpsm",NA,"sb","pr","home","1U",4620,"EQUI",564,"EXP","35-44","to_inst",NA,"North","direct",1,NA
130030,2019,"cf","Sex Not Available","nopre","type1","p1","l1","nopc","nob/c",186500,NA,NA,NA,360,"not_neg","not_int","not_lpsm",NA,"sb","ir","home","1U",16020,"EQUI",781,"EXP","<25","to_inst",NA,"south","direct",1,NA
106456,2019,"cf","Male","nopre","type1","p4","l1","nopc","nob/c",236500,NA,NA,NA,360,"not_neg","not_int","not_lpsm",NA,"sb","pr","home","1U",5880,"EQUI",807,"EXP","55-64","to_inst",NA,"North","direct",1,NA
173062,2019,"cf","Male","pre","type2","p3","l1","nopc","b/c",226500,NA,NA,NA,360,"not_neg","not_int","not_lpsm",388000,"sb","pr","home","1U",3600,"CRIF",778,"EXP","65-74","to_inst",58.37628866,"North","direct",1,44
30158,2019,"cf","Joint","nopre","type2","p3","l1","nopc","b/c",466500,NA,NA,NA,360,"not_neg","not_int","not_lpsm",768000,"sb","pr","home","1U",4740,"EXP",502,"EXP","55-64","not_inst",60.7421875,"North","direct",1,51
47700,2019,"cf","Sex Not Available","nopre","type3","p3","l1","nopc","nob/c",226500,NA,NA,NA,360,"not_neg","not_int","not_lpsm",NA,"sb","pr","home","1U",3360,"EQUI",662,"EXP","55-64","to_inst",NA,"south","direct",1,NA
141483,2019,"ncf","Female","nopre","type1","p1","l1","nopc","nob/c",86500,NA,NA,NA,360,"not_neg","not_int","not_lpsm",118000,"sb","ir","home","1U",4680,"CIB",753,"CIB","25-34","to_inst",73.30508475,"south","direct",1,24
